StateName,CountyName,County_FIPS,Event_name,Year,PropertyDmg,PropertyDmg(ADJ 2023),PropertyDmgPerCapita,Property_Damage_Duration,Duration_Days,Records
OHIO,Washington,39167,Severe Weather 2019 Feb Southeast/Northeast/Ohio Valley,2019,29000.0,33689.3398,0.56232,1,1,3
WISCONSIN,Washington,55131,Severe Weather 2019 Feb Southeast/Northeast/Ohio Valley,2019,1000.0,1161.70137,0.00854,1,1,1
NEW YORK,Washington,36115,Severe Weather 2019 Feb Southeast/Northeast/Ohio Valley,2019,10000.0,11617.01372,0.18981,2,2,1
VERMONT,Washington,50023,Severe Weather 2019 Feb Southeast/Northeast/Ohio Valley,2019,15000.0,17425.52059,0.29834,2,2,1
TENNESSEE,Washington,47179,Severe Weather 2019 Feb Southeast/Northeast/Ohio Valley,2019,324000.0,376391.2447,2.9093,1,1,1
MARYLAND,Washington,24043,Hurricane 2020 Isaias,2020,2000.0,2297.11987,0.01485,1,1,2
NEW YORK,Washington,36115,Hurricane 2020 Isaias,2020,1000.0,1148.55993,0.0188,1,1,2
VERMONT,Washington,50023,Hurricane 2020 Isaias,2020,50000.0,57427.99665,0.96103,1,1,1
OHIO,Washington,39167,Severe Weather 2021 Central,2021,16000.0,18299.11845,0.30762,1,1,6
MICHIGAN,Washtenaw,26161,Severe Weather 2014 May Rockies/Midwest/Eastern,2014,110000.0,139888.3687,0.38854,1,1,6
MICHIGAN,Washtenaw,26161,Severe Weather 2019 Feb Southeast/Northeast/Ohio Valley,2019,500.0,580.85069,0.00158,1,1,1
MICHIGAN,Washtenaw,26161,Severe Weather 2021 Central,2021,7500000.0,8577711.771,23.49974,2,2,1
NORTH CAROLINA,Watauga,37189,Severe Weather 2014 May Rockies/Midwest/Eastern,2014,3000.0,3815.13733,0.07281,1,1,1
NORTH CAROLINA,Watauga,37189,Hurricane 2018 Michael,2018,75000.0,89919.86983,1.60729,2,2,1
NORTH CAROLINA,Watauga,37189,Severe Weather 2019 Feb Southeast/Northeast/Ohio Valley,2019,15000.0,17425.52059,0.31019,2,2,1
WISCONSIN,Waukesha,55133,Severe Weather 2019 Feb Southeast/Northeast/Ohio Valley,2019,1000.0,1161.70137,0.00287,1,1,1
NEW YORK,Wayne,36117,Severe Weather 2014 May Rockies/Midwest/Eastern,2014,145000.0,184398.3042,2.00856,1,1,6
OHIO,Wayne,39169,Severe Weather 2019 Feb Southeast/Northeast/Ohio Valley,2019,75000.0,87127.60293,0.75298,2,2,1
WEST VIRGINIA,Wayne,54099,Severe Weather 2019 Feb Southeast/Northeast/Ohio Valley,2019,50000.0,58085.06862,1.47417,1,1,1
MISSOURI,Wayne,29223,Severe Weather 2019 Feb Southeast/Northeast/Ohio Valley,2019,1000.0,1161.70137,0.09024,1,1,1
MICHIGAN,Wayne,26163,Severe Weather 2019 Feb Southeast/Northeast/Ohio Valley,2019,1000000.0,1161701.372,0.66408,1,1,1
NEW YORK,Wayne,36117,Severe Weather 2019 Feb Southeast/Northeast/Ohio Valley,2019,10000.0,11617.01372,0.1292,1,1,1
ILLINOIS,Wayne,17191,Severe Weather 2019 Feb Southeast/Northeast/Ohio Valley,2019,1000.0,1161.70137,0.07164,1,1,1
NORTH CAROLINA,Wayne,37191,Hurricane 2020 Isaias,2020,1000000.0,1148559.933,9.79824,2,2,1
PENNSYLVANIA,Wayne,42127,Hurricane 2020 Isaias,2020,105000.0,120598.793,2.3577,1,1,3
MICHIGAN,Wayne,26163,Severe Weather 2021 Central,2021,139000000.0,158973591.5,89.57233,1,1,1
KENTUCKY,Wayne,21231,Severe Weather 2021 Central,2021,26250.0,30021.9912,1.53683,1,1,14
NORTH CAROLINA,Wayne,37191,Hurricane 2022 Ian,2022,750000.0,798076.1021,6.79509,1,1,1
GEORGIA,Webster,13307,Severe Weather 2015 South/Southeast,2015,750.0,952.65355,0.36209,1,1,2
MISSISSIPPI,Webster,28155,Severe Weather 2015 South/Southeast,2015,4000.0,5080.81894,0.51514,1,1,4
MISSOURI,Webster,29225,Severe Weather 2015 South/Southeast,2015,5000.0,6351.02368,0.16917,1,1,2
GEORGIA,Webster,13307,Hurricane 2017 Irma,2017,50000.0,60348.8968,23.24688,1,1,1
MISSISSIPPI,Webster,28155,Severe Weather 2019 Feb Southeast/Northeast/Ohio Valley,2019,38000.0,44144.65215,4.55616,1,1,5
WEST VIRGINIA,Webster,54101,Severe Weather 2019 Feb Southeast/Northeast/Ohio Valley,2019,100000.0,116170.1372,14.31725,1,1,2
KENTUCKY,Webster,21233,Severe Weather 2019 Feb Southeast/Northeast/Ohio Valley,2019,1000.0,1161.70137,0.08976,1,1,1
LOUISIANA,West Carroll,22123,Severe Weather 2015 South/Southeast,2015,40000.0,50808.18945,4.50188,1,1,7
NEW YORK,Westchester,36119,Severe Weather 2019 Feb Southeast/Northeast/Ohio Valley,2019,150000.0,174255.2059,0.18011,1,1,2
VIRGINIA,Westmoreland,51193,Severe Weather 2014 May Rockies/Midwest/Eastern,2014,5000.0,6358.56221,0.3646,1,1,4
PENNSYLVANIA,Westmoreland,42129,Severe Weather 2014 May Rockies/Midwest/Eastern,2014,17000.0,21619.11153,0.06022,1,1,2
VIRGINIA,Westmoreland,51193,Hurricane 2018 Michael,2018,5000.0,5994.65799,0.33621,2,2,1
TEXAS,Wharton,48481,Severe Weather 2015 South/Southeast,2015,1000.0,1270.20474,0.03066,1,1,1
TENNESSEE,White,47185,Severe Weather 2014 May Rockies/Midwest/Eastern,2014,1000.0,1271.71244,0.04848,1,1,2
TENNESSEE,White,47185,Severe Weather 2015 South/Southeast,2015,2000.0,2540.40947,0.09635,1,1,2
GEORGIA,White,13311,Severe Weather 2015 South/Southeast,2015,500.0,635.10237,0.02238,1,1,2
GEORGIA,White,13311,Hurricane 2017 Irma,2017,50000.0,60348.8968,2.04885,2,2,1
ILLINOIS,White,17193,Severe Weather 2019 Feb Southeast/Northeast/Ohio Valley,2019,1000.0,1161.70137,0.08582,1,1,1
GEORGIA,Whitfield,13313,Hurricane 2017 Irma,2017,15000.0,18104.66904,0.17398,1,1,1
KENTUCKY,Whitley,21235,Severe Weather 2019 Feb Southeast/Northeast/Ohio Valley,2019,5000.0,5808.50686,0.16017,1,1,1
KENTUCKY,Whitley,21235,Severe Weather 2021 Central,2021,1000.0,1143.6949,0.03111,1,1,2
MARYLAND,Wicomico,24045,Severe Weather 2014 May Rockies/Midwest/Eastern,2014,2000.0,2543.42489,0.02509,1,1,2
MARYLAND,Wicomico,24045,Hurricane 2018 Michael,2018,5000.0,5994.65799,0.05809,2,2,1
MARYLAND,Wicomico,24045,Hurricane 2020 Isaias,2020,530000.0,608736.7645,5.87782,1,1,3
GEORGIA,Wilcox,13315,Hurricane 2017 Irma,2017,100000.0,120697.7936,13.72502,1,1,1
GEORGIA,Wilkes,13317,Hurricane 2017 Irma,2017,200000.0,241395.5872,24.44017,1,1,1
NORTH CAROLINA,Wilkes,37193,Hurricane 2018 Michael,2018,50500.0,60546.04569,0.88315,1,1,2
NORTH CAROLINA,Wilkes,37193,Severe Weather 2019 Feb Southeast/Northeast/Ohio Valley,2019,6000.0,6970.20823,0.10189,2,2,1
GEORGIA,Wilkes,13317,Hurricane 2020 Isaias,2020,10000.0,11485.59933,1.20243,1,1,2
NORTH CAROLINA,Wilkes,37193,Hurricane 2020 Isaias,2020,11000.0,12634.15926,0.19167,1,1,4
NORTH CAROLINA,Wilkes,37193,Hurricane 2022 Ian,2022,10000.0,10641.01469,0.16174,1,1,1
GEORGIA,Wilkinson,13319,Hurricane 2017 Irma,2017,100000.0,120697.7936,13.46022,1,1,1
ILLINOIS,Will,17197,Severe Weather 2019 Feb Southeast/Northeast/Ohio Valley,2019,25000.0,29042.53431,0.04205,1,1,1
NORTH DAKOTA,Williams,38105,Severe Weather 2014 May Rockies/Midwest/Eastern,2014,50000.0,63585.62213,1.98049,1,1,1
SOUTH CAROLINA,Williamsburg,45089,Severe Weather 2014 May Rockies/Midwest/Eastern,2014,2350.0,2988.52424,0.09126,1,1,3
VIRGINIA,Williamsburg,51830,Hurricane 2018 Michael,2018,10000.0,11989.31598,0.80487,2,2,2
VIRGINIA,Williamsburg,51830,Hurricane 2020 Isaias,2020,125000.0,143569.9916,9.27994,1,1,2
TENNESSEE,Williamson,47187,Severe Weather 2015 South/Southeast,2015,1000.0,1270.20474,0.00601,1,1,2
ILLINOIS,Williamson,17199,Severe Weather 2019 Feb Southeast/Northeast/Ohio Valley,2019,1000.0,1161.70137,0.01744,1,1,1
TENNESSEE,Williamson,47187,Severe Weather 2019 Feb Southeast/Northeast/Ohio Valley,2019,120000.0,139404.1647,0.58472,1,1,2
ILLINOIS,Williamson,17199,Severe Weather 2021 Central,2021,5000.0,5718.47451,0.0855,1,1,2
TEXAS,Williamson,48491,Hail 2023 Sep South,2023,300002000.0,300002000.0,430.30102,1,1,3
TENNESSEE,Wilson,47189,Severe Weather 2014 May Rockies/Midwest/Eastern,2014,5000.0,6358.56221,0.05079,1,1,2
NORTH CAROLINA,Wilson,37195,Severe Weather 2015 South/Southeast,2015,10000.0,12702.04736,0.15627,1,1,2
TEXAS,Wilson,48493,Severe Weather 2015 South/Southeast,2015,45000.0,57159.21313,1.21139,1,1,3
NORTH CAROLINA,Wilson,37195,Hurricane 2018 Michael,2018,250000.0,299732.8994,3.67974,1,1,1
TENNESSEE,Wilson,47189,Severe Weather 2019 Feb Southeast/Northeast/Ohio Valley,2019,5000.0,5808.50686,0.04015,1,1,1
NORTH CAROLINA,Wilson,37195,Hurricane 2020 Isaias,2020,1000000.0,1148559.933,14.57489,1,1,1
NORTH CAROLINA,Wilson,37195,Hurricane 2022 Ian,2022,750000.0,798076.1021,10.19176,1,1,1
CONNECTICUT,Windham,9015,Severe Weather 2019 Feb Southeast/Northeast/Ohio Valley,2019,1000.0,1161.70137,0.00995,1,1,1
VERMONT,Windham,50025,Hurricane 2020 Isaias,2020,10000.0,11485.59933,0.25045,1,1,2
VERMONT,Windsor,50027,Severe Weather 2019 Feb Southeast/Northeast/Ohio Valley,2019,15000.0,17425.52059,0.31647,2,2,1
VERMONT,Windsor,50027,Hurricane 2020 Isaias,2020,100000.0,114855.9933,1.98926,1,1,1
WEST VIRGINIA,Wirt,54105,Severe Weather 2019 Feb Southeast/Northeast/Ohio Valley,2019,50000.0,58085.06862,9.97854,1,1,1
KENTUCKY,Wolfe,21237,Severe Weather 2019 Feb Southeast/Northeast/Ohio Valley,2019,110000.0,127787.151,17.85485,2,2,3
WEST VIRGINIA,Wood,54107,Severe Weather 2014 May Rockies/Midwest/Eastern,2014,125000.0,158964.0553,1.83848,1,1,1
OHIO,Wood,39173,Severe Weather 2014 May Rockies/Midwest/Eastern,2014,2000.0,2543.42489,0.01967,1,1,2
WEST VIRGINIA,Wood,54107,Severe Weather 2019 Feb Southeast/Northeast/Ohio Valley,2019,50000.0,58085.06862,0.69548,1,1,1
OHIO,Wood,39173,Severe Weather 2019 Feb Southeast/Northeast/Ohio Valley,2019,80000.0,92936.10979,0.71043,2,2,1
IOWA,Woodbury,19193,Severe Weather 2021 Central,2021,0.0,0.0,0.0,0,1,1
MARYLAND,Worcester,24047,Severe Weather 2014 May Rockies/Midwest/Eastern,2014,2000.0,2543.42489,0.04932,1,1,2
MARYLAND,Worcester,24047,Hurricane 2018 Michael,2018,15000.0,17983.97397,0.34703,2,2,2
MASSACHUSETTS,Worcester,25027,Severe Weather 2019 Feb Southeast/Northeast/Ohio Valley,2019,40000.0,46468.0549,0.05594,1,1,2
MASSACHUSETTS,Worcester,25027,Hurricane 2020 Isaias,2020,64000.0,73507.83572,0.08551,1,1,2
MARYLAND,Worcester,24047,Hurricane 2020 Isaias,2020,685000.0,786763.5541,14.9797,1,1,5
GEORGIA,Worth,13321,Severe Weather 2015 South/Southeast,2015,26000.0,33025.32314,1.59504,1,1,4
GEORGIA,Worth,13321,Hurricane 2017 Irma,2017,2000000.0,2413955.872,117.54752,2,2,1
GEORGIA,Worth,13321,Hurricane 2018 Michael,2018,5000000.0,5994657.989,295.3179,1,1,1
OHIO,Wyandot,39175,Severe Weather 2019 Feb Southeast/Northeast/Ohio Valley,2019,75000.0,87127.60293,4.00182,2,2,1
WEST VIRGINIA,Wyoming,54109,Severe Weather 2019 Feb Southeast/Northeast/Ohio Valley,2019,50000.0,58085.06862,2.84814,1,1,1
NEW YORK,Wyoming,36121,Severe Weather 2019 Feb Southeast/Northeast/Ohio Valley,2019,20000.0,23234.02745,0.58291,2,2,1
VIRGINIA,Wythe,51197,Severe Weather 2019 Feb Southeast/Northeast/Ohio Valley,2019,10000.0,11617.01372,0.405,2,2,1
NORTH CAROLINA,Yadkin,37197,Hurricane 2018 Michael,2018,540000.0,647423.0628,17.24484,1,1,2
NORTH CAROLINA,Yadkin,37197,Severe Weather 2019 Feb Southeast/Northeast/Ohio Valley,2019,8000.0,9293.61098,0.24673,2,2,1
MISSISSIPPI,Yalobusha,28161,Severe Weather 2019 Feb Southeast/Northeast/Ohio Valley,2019,25000.0,29042.53431,2.39862,1,1,1
NORTH CAROLINA,Yancey,37199,Hurricane 2018 Michael,2018,5000.0,5994.65799,0.33484,1,1,1
NORTH CAROLINA,Yancey,37199,Severe Weather 2019 Feb Southeast/Northeast/Ohio Valley,2019,10000.0,11617.01372,0.64293,2,2,1
NEW YORK,Yates,36123,Severe Weather 2014 May Rockies/Midwest/Eastern,2014,11465000.0,14580183.16,579.77506,2,2,15
MISSISSIPPI,Yazoo,28163,Severe Weather 2015 South/Southeast,2015,37500.0,47632.6776,1.73747,1,1,8
MISSISSIPPI,Yazoo,28163,Severe Weather 2019 Feb Southeast/Northeast/Ohio Valley,2019,10000.0,11617.01372,0.39128,1,1,4
SOUTH CAROLINA,York,45091,Severe Weather 2014 May Rockies/Midwest/Eastern,2014,4000000.0,5086849.771,20.80486,1,1,2
SOUTH CAROLINA,York,45091,Severe Weather 2015 South/Southeast,2015,11000.0,13972.2521,0.05576,2,2,2
VIRGINIA,York,51199,Hurricane 2018 Michael,2018,2500.0,2997.32899,0.04418,2,2,1
VIRGINIA,York,51199,Hurricane 2020 Isaias,2020,75000.0,86141.99498,1.22653,1,1,1
TEXAS,Zavala,48507,Severe Weather 2015 South/Southeast,2015,5000.0,6351.02368,0.51542,1,1,1
NEW YORK,Albany,36001,Winter Storm/Cold Wave 2023 Northeast,2023,1000.0,1000.0,0.00316,1,1,1
MASSACHUSETTS,Bristol,25005,Winter Storm/Cold Wave 2023 Northeast,2023,12300.0,12300.0,0.02114,1,1,2
RHODE ISLAND,Bristol,44001,Winter Storm/Cold Wave 2023 Northeast,2023,2300.0,2300.0,0.04577,1,1,1
WISCONSIN,Brown,55009,Winter Storm/Cold Wave 2023 Northeast,2023,0.0,0.0,0.0,0,1,2
WISCONSIN,Door,55029,Winter Storm/Cold Wave 2023 Northeast,2023,0.0,0.0,0.0,0,1,2
NEW YORK,Dutchess,36027,Winter Storm/Cold Wave 2023 Northeast,2023,0.0,0.0,0.0,0,1,1
MASSACHUSETTS,Essex,25009,Winter Storm/Cold Wave 2023 Northeast,2023,2100.0,2100.0,0.00259,1,1,1
NEW YORK,Fulton,36035,Winter Storm/Cold Wave 2023 Northeast,2023,10000.0,10000.0,0.19145,1,1,1
MASSACHUSETTS,Hampden,25013,Winter Storm/Cold Wave 2023 Northeast,2023,8000.0,8000.0,0.01738,1,1,1
MASSACHUSETTS,Hampshire,25015,Winter Storm/Cold Wave 2023 Northeast,2023,3000.0,3000.0,0.01846,1,1,1
MICHIGAN,Houghton,26061,Winter Storm/Cold Wave 2023 Northeast,2023,25000.0,25000.0,0.66491,3,3,1
MASSACHUSETTS,Middlesex,25017,Winter Storm/Cold Wave 2023 Northeast,2023,3600.0,3600.0,0.00222,1,1,2
MASSACHUSETTS,Norfolk,25021,Winter Storm/Cold Wave 2023 Northeast,2023,2600.0,2600.0,0.00357,1,1,1
MASSACHUSETTS,Plymouth,25023,Winter Storm/Cold Wave 2023 Northeast,2023,13800.0,13800.0,0.02578,1,1,2
RHODE ISLAND,Providence,44007,Winter Storm/Cold Wave 2023 Northeast,2023,3800.0,3800.0,0.00575,1,1,2
NEW YORK,Schenectady,36093,Winter Storm/Cold Wave 2023 Northeast,2023,0.0,0.0,0.0,0,1,1
MASSACHUSETTS,Suffolk,25025,Winter Storm/Cold Wave 2023 Northeast,2023,500.0,500.0,0.00065,1,1,1
MASSACHUSETTS,Worcester,25027,Winter Storm/Cold Wave 2023 Northeast,2023,15000.0,15000.0,0.0173,1,1,1
VIRGINIA,Accomack,51001,Winter Storm 2018 Northeast,2018,25000.0,29973.28994,0.92476,2,2,1
VIRGINIA,Accomack,51001,Tropical Storm 2021 Elsa,2021,25000.0,28592.37257,0.8558,2,2,1
IOWA,Adair,19001,Severe Weather 2023 Jun/Jul Rockies/Central/East/South,2023,1000.0,1000.0,0.13534,1,1,1
OKLAHOMA,Adair,40001,Severe Weather 2023 Jun/Jul Rockies/Central/East/South,2023,25000.0,25000.0,1.27376,1,1,1
PENNSYLVANIA,Adams,42001,Tropical Storm 2021 Elsa,2021,4000.0,4574.77961,0.04329,1,1,2
PENNSYLVANIA,Adams,42001,Severe Weather 2023 Jun/Jul Rockies/Central/East/South,2023,17000.0,17000.0,0.15925,1,1,6
MISSISSIPPI,Adams,28001,Severe Weather 2023 Jun/Jul Rockies/Central/East/South,2023,22000.0,22000.0,0.76532,1,1,8
OHIO,Adams,39001,Severe Weather 2023 Jun/Jul Rockies/Central/East/South,2023,3000.0,3000.0,0.10901,1,1,2
NEBRASKA,Adams,31001,Severe Weather 2023 Jun/Jul Rockies/Central/East/South,2023,5000.0,5000.0,0.16182,1,1,2
COLORADO,Adams,8001,Severe Weather 2023 Jun/Jul Rockies/Central/East/South,2023,50000.0,50000.0,0.09374,1,1,1
INDIANA,Adams,18001,Severe Weather 2023 Jun/Jul Rockies/Central/East/South,2023,15000.0,15000.0,0.41336,1,1,3
SOUTH CAROLINA,Aiken,45003,Severe Weather 2023 Jun/Jul Rockies/Central/East/South,2023,100.0,100.0,0.00056,1,1,1
FLORIDA,Alachua,12001,Severe Weather 2023 Jun/Jul Rockies/Central/East/South,2023,100.0,100.0,0.00035,1,1,2
NORTH CAROLINA,Alamance,37001,Severe Weather 2023 Jun/Jul Rockies/Central/East/South,2023,5000.0,5000.0,0.02791,1,1,2
WYOMING,Albany,56001,Severe Weather 2023 Jun/Jul Rockies/Central/East/South,2023,15000.0,15000.0,0.39209,1,1,1
NEW YORK,Albany,36001,Severe Weather 2023 Jun/Jul Rockies/Central/East/South,2023,0.0,0.0,0.0,0,1,4
VIRGINIA,Albemarle,51003,Severe Weather 2023 Jun/Jul Rockies/Central/East/South,2023,133000.0,133000.0,1.14976,1,1,16
MISSISSIPPI,Alcorn,28003,Severe Weather 2023 Jun/Jul Rockies/Central/East/South,2023,35000.0,35000.0,1.02534,1,1,4
VIRGINIA,Alexandria,51510,Tropical Storm 2021 Elsa,2021,3000.0,3431.08471,0.02212,1,1,2
NEW YORK,Allegany,36003,Winter Storm 2018 Northeast,2018,35000.0,41962.60592,0.90378,2,2,1
MARYLAND,Allegany,24001,Tropical Storm 2021 Elsa,2021,2000.0,2287.38981,0.03379,1,1,2
MARYLAND,Allegany,24001,Severe Weather 2023 Jun/Jul Rockies/Central/East/South,2023,5000.0,5000.0,0.07432,1,1,4
VIRGINIA,Alleghany,51005,Winter Storm 2018 Northeast,2018,750.0,899.1987,0.06031,1,1,1
PENNSYLVANIA,Allegheny,42003,Severe Weather 2023 Jun/Jul Rockies/Central/East/South,2023,10000.0,10000.0,0.00816,1,1,2
INDIANA,Allen,18003,Severe Weather 2023 Jun/Jul Rockies/Central/East/South,2023,3000.0,3000.0,0.0076,1,1,5
VIRGINIA,Amelia,51007,Severe Weather 2023 Jun/Jul Rockies/Central/East/South,2023,32000.0,32000.0,2.37389,1,1,10
VIRGINIA,Amherst,51009,Winter Storm 2018 Northeast,2018,20000.0,23978.63196,0.75724,2,2,1
VIRGINIA,Amherst,51009,Severe Weather 2023 Jun/Jul Rockies/Central/East/South,2023,2000.0,2000.0,0.0637,1,1,4
TEXAS,Anderson,48001,Severe Weather 2023 Jun/Jul Rockies/Central/East/South,2023,87000.0,87000.0,1.50686,1,1,8
SOUTH CAROLINA,Anderson,45007,Severe Weather 2023 Jun/Jul Rockies/Central/East/South,2023,60000.0,60000.0,0.28159,1,1,3
MARYLAND,Anne Arundel,24003,Tropical Storm 2021 Elsa,2021,2000.0,2287.38981,0.00386,1,1,2
MARYLAND,Anne Arundel,24003,Severe Weather 2023 Jun/Jul Rockies/Central/East/South,2023,38000.0,38000.0,0.06391,1,1,6
MICHIGAN,Antrim,26009,Severe Weather 2023 Jun/Jul Rockies/Central/East/South,2023,15000.0,15000.0,0.61453,1,1,2
GEORGIA,Appling,13001,Severe Weather/Tornadoes 2020 Mar Southeast,2020,1500.0,1722.8399,0.09375,1,1,6
VIRGINIA,Appomattox,51011,Winter Storm 2018 Northeast,2018,26000.0,31172.22154,1.96782,1,1,1
VIRGINIA,Appomattox,51011,Severe Weather 2023 Jun/Jul Rockies/Central/East/South,2023,4500.0,4500.0,0.26684,1,1,12
COLORADO,Arapahoe,8005,Severe Weather 2023 Jun/Jul Rockies/Central/East/South,2023,104000.0,104000.0,0.15852,1,1,4
MICHIGAN,Arenac,26011,Severe Weather 2023 Jun/Jul Rockies/Central/East/South,2023,1000.0,1000.0,0.06603,1,1,2
VIRGINIA,Arlington,51013,Tropical Storm 2021 Elsa,2021,1000.0,1143.6949,0.0049,1,1,2
NORTH CAROLINA,Ashe,37009,Tropical Storm 2021 Elsa,2021,1000.0,1143.6949,0.04274,1,1,2
OHIO,Ashland,39005,Severe Weather 2023 Jun/Jul Rockies/Central/East/South,2023,70000.0,70000.0,1.34125,1,1,1
ARKANSAS,Ashley,5003,Severe Weather 2023 Jun/Jul Rockies/Central/East/South,2023,1507000.0,1507000.0,82.52108,1,1,6
OHIO,Ashtabula,39007,Winter Storm 2018 Northeast,2018,250000.0,299732.8994,3.0744,2,2,2
OKLAHOMA,Atoka,40005,Severe Weather 2023 Jun/Jul Rockies/Central/East/South,2023,20000.0,20000.0,1.37694,1,1,2
MISSISSIPPI,Attala,28007,Severe Weather 2023 Jun/Jul Rockies/Central/East/South,2023,511000.0,511000.0,29.43718,1,1,5
VIRGINIA,Augusta,51015,Tropical Storm 2021 Elsa,2021,1000.0,1143.6949,0.01471,1,1,2
VIRGINIA,Augusta,51015,Severe Weather 2023 Jun/Jul Rockies/Central/East/South,2023,8000.0,8000.0,0.10224,1,1,8
NORTH CAROLINA,Avery,37011,Severe Weather 2023 Jun/Jul Rockies/Central/East/South,2023,0.0,0.0,0.0,0,1,3
FLORIDA,Baker,12003,Severe Weather 2023 Jun/Jul Rockies/Central/East/South,2023,1500.0,1500.0,0.05288,1,1,4
GEORGIA,Baker,13007,Severe Weather 2023 Jun/Jul Rockies/Central/East/South,2023,1000.0,1000.0,0.36456,1,1,1
ALABAMA,Baldwin,1003,Severe Weather 2023 Jun/Jul Rockies/Central/East/South,2023,0.0,0.0,0.0,0,1,2
GEORGIA,Baldwin,13009,Severe Weather 2023 Jun/Jul Rockies/Central/East/South,2023,306000.0,306000.0,7.05134,1,1,5
MARYLAND,Baltimore,24005,Winter Storm 2018 Northeast,2018,0.0,0.0,0.0,0,2,1
MARYLAND,Baltimore,24005,Severe Weather 2023 Jun/Jul Rockies/Central/East/South,2023,130000.0,130000.0,0.1539,1,1,22
MARYLAND,Baltimore city,24510,Severe Weather 2023 Jun/Jul Rockies/Central/East/South,2023,2000.0,2000.0,0.00354,1,1,2
WEST VIRGINIA,Barbour,54001,Severe Weather 2023 Jun/Jul Rockies/Central/East/South,2023,250.0,250.0,0.01626,1,1,2
MASSACHUSETTS,Barnstable,25001,Winter Storm 2018 Northeast,2018,44000.0,52752.9903,0.24719,2,2,3
MASSACHUSETTS,Barnstable,25001,Tropical Storm 2021 Elsa,2021,500.0,571.84745,0.00246,1,1,1
MASSACHUSETTS,Barnstable,25001,Severe Weather 2023 Jun/Jul Rockies/Central/East/South,2023,2100.0,2100.0,0.00906,1,1,4
MICHIGAN,Barry,26015,Severe Weather 2023 Jun/Jul Rockies/Central/East/South,2023,25000.0,25000.0,0.3918,1,1,2
INDIANA,Bartholomew,18005,Severe Weather 2023 Jun/Jul Rockies/Central/East/South,2023,450000.0,450000.0,5.35695,1,1,4
GEORGIA,Bartow,13015,Severe Weather 2023 Jun/Jul Rockies/Central/East/South,2023,5000.0,5000.0,0.04346,1,1,2
VIRGINIA,Bath,51017,Winter Storm 2018 Northeast,2018,55000.0,65941.23788,15.36376,2,2,1
KENTUCKY,Bath,21011,Severe Weather 2023 Jun/Jul Rockies/Central/East/South,2023,0.0,0.0,0.0,0,1,8
FLORIDA,Bay,12005,Severe Weather 2023 Jun/Jul Rockies/Central/East/South,2023,22000.0,22000.0,0.11532,1,1,11
MICHIGAN,Bay,26017,Severe Weather 2023 Jun/Jul Rockies/Central/East/South,2023,50000.0,50000.0,0.4878,1,1,2
SOUTH DAKOTA,Beadle,46005,Severe Weather 2023 Jun/Jul Rockies/Central/East/South,2023,0.0,0.0,0.0,0,1,1
SOUTH CAROLINA,Beaufort,45013,Tropical Storm 2021 Elsa,2021,1100000.0,1258064.393,6.55252,2,2,2
OKLAHOMA,Beaver,40007,Severe Weather 2023 Jun/Jul Rockies/Central/East/South,2023,2000.0,2000.0,0.39857,1,1,1
OKLAHOMA,Beckham,40009,Severe Weather 2023 Jun/Jul Rockies/Central/East/South,2023,15000.0,15000.0,0.68052,1,1,4
VIRGINIA,Bedford,51019,Winter Storm 2018 Northeast,2018,50000.0,59946.57989,0.76126,1,1,1
VIRGINIA,Bedford,51019,Tropical Storm 2021 Elsa,2021,37500.0,42888.55886,0.53449,1,1,8
TENNESSEE,Bedford,47003,Severe Weather 2023 Jun/Jul Rockies/Central/East/South,2023,5000.0,5000.0,0.09424,1,1,2
PENNSYLVANIA,Bedford,42009,Severe Weather 2023 Jun/Jul Rockies/Central/East/South,2023,6000.0,6000.0,0.12672,1,1,4
KENTUCKY,Bell,21013,Tropical Storm 2021 Elsa,2021,100.0,114.36949,0.0048,1,1,2
KENTUCKY,Bell,21013,Severe Weather 2023 Jun/Jul Rockies/Central/East/South,2023,1000.0,1000.0,0.04289,1,1,10
TEXAS,Bell,48027,Severe Weather 2023 Jun/Jul Rockies/Central/East/South,2023,30000.0,30000.0,0.0763,1,1,3
TENNESSEE,Benton,47005,Severe Weather/Tornadoes 2020 Mar Southeast,2020,1000000.0,1148559.933,72.4415,1,1,1
TENNESSEE,Benton,47005,Tropical Storm 2021 Elsa,2021,1000000.0,1143694.903,72.21664,1,1,2
MISSISSIPPI,Benton,28009,Severe Weather 2023 Jun/Jul Rockies/Central/East/South,2023,50000.0,50000.0,6.72224,1,1,2
TENNESSEE,Benton,47005,Severe Weather 2023 Jun/Jul Rockies/Central/East/South,2023,20000.0,20000.0,1.242,1,1,2
NEW JERSEY,Bergen,34003,Winter Storm 2018 Northeast,2018,100000.0,119893.1598,0.128,1,1,1
NEW JERSEY,Bergen,34003,Tropical Storm 2021 Elsa,2021,14000.0,16011.72864,0.01676,1,1,8
NEW JERSEY,Bergen,34003,Severe Weather 2023 Jun/Jul Rockies/Central/East/South,2023,3000.0,3000.0,0.00313,1,1,2
WEST VIRGINIA,Berkeley,54003,Severe Weather/Tornadoes 2020 Mar Southeast,2020,2000.0,2297.11987,0.01872,1,1,2
SOUTH CAROLINA,Berkeley,45015,Severe Weather 2023 Jun/Jul Rockies/Central/East/South,2023,6000.0,6000.0,0.02351,1,1,3
PENNSYLVANIA,Berks,42011,Winter Storm 2018 Northeast,2018,0.0,0.0,0.0,0,1,1
